country,year,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Nuclear consumption - TWh,Solar consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Biofuels consumption - TWh,Low carbon - TWh,Other renewables (including geothermal and biomass) - TWh,Other - TWh,climate_region,Pct renewables,Pct fossil fuels,Pct Coal consumption,Pct Gas consumption,Pct Oil consumption,Pct Nuclear consumption,Pct Solar consumption,Pct Hydro consumption,Pct Wind consumption,Pct Biofuels consumption,Pct Low carbon,Pct Other renewables,Pct Other
Mauritania,2022,27.86305549155146,41.02670442908346,0.03947016769073221,17.296029825908857,64.40837416528255,1.6352989290076667,1.3414466161725518,3.237921374509805,0.3972,3585.575741018986,3585.575741018986,0.0,0.0,0.0,0.0,0.0,984.2756936130554,1476.413540419582,1124.8865069863482,0.0,3585.5757410189844,0.0,0.0,Steppe,100.0,0.0,0.0,0.0,0.0,0.0,27.450980392156875,41.17647058823528,31.372549019607835,0.0,99.99999999999997,0.0,0.0
Mauritania,2023,27.65182151657706,37.900457400702216,0.01146875971490747,19.59056451612903,62.25100478018383,1.6215507817227628,1.3059675349613216,3.237921374509805,0.39720000000000005,3585.5757410189863,3585.5757410189863,0.0,0.0,0.0,0.0,0.0,984.2756936130554,1476.413540419582,1124.8865069863482,0.0,3585.575741018984,0.0,0.0,Steppe,100.0,0.0,0.0,0.0,0.0,0.0,27.450980392156872,41.176470588235276,31.37254901960783,0.0,99.99999999999994,0.0,0.0
Morocco,2022,21.93700170250896,51.569994175627244,0.030208082437275987,10.254348521505376,58.98704635818503,1.5984278250995407,1.2585530506020428,1.606216326013647,0.3972,2241554.293174721,65609.67065369744,2175944.6225210233,756498.9770497545,19507.3369569026,1399938.3085143664,0.0,12701.47161878066,5956.552207428173,46951.64681149265,7.997981552207428e-06,65960.05606166784,7.997981552207428e-06,0.0,Savana,2.9269721841434517,97.07302781585653,33.74885807375749,0.870259400644465,62.453910341454595,0.0,0.5666368045358172,0.2657331221271419,2.0946022567668825,3.568051675821717e-10,2.9426035435549673,0.0,3.568051675821717e-10
Morocco,2023,20.99892002637375,52.48734786327912,0.02643516557758109,11.090215438803957,57.35011398549338,1.5808552570854317,1.2508863614081662,1.6062163260136468,0.39720000000000005,2241554.293174721,65609.67065369744,2175944.6225210233,756498.9770497545,19507.3369569026,1399938.3085143662,0.0,12701.47161878066,5956.5522074281735,46951.646811492654,7.997981552207428e-06,65960.05606166784,7.997981552207428e-06,0.0,Savana,2.9269721841434517,97.07302781585653,33.74885807375749,0.870259400644465,62.45391034145458,0.0,0.5666368045358172,0.26573312212714195,2.094602256766883,3.568051675821717e-10,2.9426035435549673,0.0,3.568051675821717e-10
Morocco,2024,19.94107091750842,59.178839436026934,0.048110027356902355,13.252389099326598,57.703056766725354,1.5887269369644403,1.2415312903968825,1.6062163260136468,0.3972,2241554.293174721,65609.67065369744,2175944.6225210233,756498.9770497545,19507.3369569026,1399938.3085143664,0.0,12701.47161878066,5956.5522074281735,46951.64681149265,7.997981552207428e-06,65960.05606166784,7.997981552207428e-06,0.0,Savana,2.9269721841434517,97.07302781585653,33.74885807375749,0.870259400644465,62.453910341454595,0.0,0.5666368045358172,0.26573312212714195,2.0946022567668825,3.568051675821717e-10,2.9426035435549673,0.0,3.568051675821717e-10
Mozambique,2022,25.719013366188772,65.91275686977299,0.0688929211469534,12.903108348267624,69.11204600260935,1.672687156869652,1.3988129574166586,4.666931194264017,0.37,373099.0757226358,309953.10295024584,63145.97277238992,0.0,63145.97277238992,0.0,0.0,1394.390565951828,308558.7123799117,0.0,2.191185175067158e-06,312144.2881209306,2.191185175067158e-06,0.0,Savana,83.07528029918439,16.92471970081562,0.0,16.92471970081562,0.0,0.0,0.37373198077510833,82.7015483172347,0.0,5.872931126465986e-10,83.66257341065638,0.0,5.872931126465986e-10
Mozambique,2023,24.06647735455069,73.93755893710531,0.17959870765062294,10.844995959741423,68.75839503720294,1.6692223843756135,1.3962622991389424,4.666931194264016,0.36999999999999994,373099.0757226358,309953.10295024584,63145.97277238992,0.0,63145.97277238992,0.0,0.0,1394.390565951828,308558.7123799117,0.0,2.191185175067158e-06,312144.2881209306,2.191185175067158e-06,0.0,Savana,83.07528029918439,16.92471970081562,0.0,16.92471970081562,0.0,0.0,0.37373198077510833,82.7015483172347,0.0,5.872931126465986e-10,83.66257341065638,0.0,5.872931126465986e-10
Namibia,2022,22.447385439068103,38.845727598566306,0.017953046594982078,14.0594895609319,55.36103976960726,1.5670198281244114,1.2213019497499478,4.561195494814815,0.3972,16135.090834585437,15537.494877748939,597.5959568364979,597.5959568364979,0.0,0.0,0.0,5975.959568364978,9322.49692664936,239.0383827345991,0.0,15537.49487774894,0.0,0.0,Steppe,96.29629629629629,3.703703703703705,3.703703703703705,0.0,0.0,0.0,37.037037037037045,57.77777777777776,1.4814814814814818,0.0,96.2962962962963,0.0,0.0
Namibia,2023,20.285337449596774,45.721590781810036,0.04901307283666155,12.465660586277522,54.92084607820749,1.5587602174558888,1.228768933517459,4.561195494814815,0.3972,16135.090834585437,15537.494877748939,597.5959568364979,597.5959568364979,0.0,0.0,0.0,5975.959568364978,9322.49692664936,239.0383827345991,0.0,15537.494877748939,0.0,0.0,Steppe,96.29629629629629,3.703703703703705,3.703703703703705,0.0,0.0,0.0,37.037037037037045,57.77777777777776,1.4814814814814818,0.0,96.29629629629629,0.0,0.0
Niger,2022,27.680913455794503,36.11622461170848,0.057560864695340504,15.415826388888888,62.644591524910446,1.620832428596427,1.3211396862821807,2.1740000000000004,0.17,3476.921930685077,543.2690516695435,2933.652879015533,2281.730017012081,651.9228620034518,0.0,0.0,543.2690516695435,0.0,0.0,0.0,543.2690516695435,0.0,0.0,Savana,15.625000000000007,84.37499999999999,65.62499999999999,18.749999999999996,0.0,0.0,15.625000000000007,0.0,0.0,0.0,15.625000000000007,0.0,0.0
Niger,2023,30.646008717891277,27.506092989951355,0.07179148465501793,15.91543137427462,63.086263295061634,1.6224930524232877,1.331514611589893,2.1740000000000004,0.17,3476.921930685077,543.2690516695435,2933.652879015533,2281.730017012081,651.9228620034518,0.0,0.0,543.2690516695435,0.0,0.0,0.0,543.2690516695435,0.0,0.0,Savana,15.625000000000007,84.37499999999999,65.62499999999999,18.749999999999996,0.0,0.0,15.625000000000007,0.0,0.0,0.0,15.625000000000007,0.0,0.0
Nigeria,2022,25.3691335765489,68.63332757296466,0.18909212749615975,8.416342933947773,69.0791753364591,1.6675989826775335,1.4114263482691443,2.2569339587125894,0.469,631061.3304200245,136422.61986135773,494638.71055866673,0.0,494638.71055866673,0.0,0.0,853.7085097664255,135568.91135090834,0.0,3.4148340390657e-07,136764.10326458132,3.4148340390657e-07,0.0,Desert,21.6179653680502,78.38203463194981,0.0,78.38203463194981,0.0,0.0,0.13528138528123893,21.482683982660735,0.0,5.411255411249554e-11,21.67207792205447,0.0,5.411255411249554e-11
Nigeria,2023,27.186235336204373,64.86893235452784,0.29459832857874335,9.418315663631045,70.6159654565753,1.6743758119681291,1.4448330051109195,2.2569339587125894,0.469,631061.3304200245,136422.61986135773,494638.71055866673,0.0,494638.71055866673,0.0,0.0,853.7085097664255,135568.91135090834,0.0,3.4148340390657e-07,136764.10326458132,3.4148340390657e-07,0.0,Desert,21.6179653680502,78.38203463194981,0.0,78.38203463194981,0.0,0.0,0.13528138528123893,21.482683982660735,0.0,5.411255411249554e-11,21.67207792205447,0.0,5.411255411249554e-11
Senegal,2022,27.201548013739547,61.70686603942652,0.2146406436678614,12.610036738351255,69.98017074199902,1.669402685348698,1.4368613950480953,2.4365366991864845,0.252,47608.47789902334,37648.54528508172,9959.93261394163,9362.336657105132,597.5959568364975,0.0,0.0,16732.68679142193,6175.158220643812,14740.70026863361,2.191185175067158e-06,39839.73045576653,2.191185175067158e-06,0.0,Savana,79.07949790987553,20.920502090124483,19.665271964717014,1.2552301254074683,0.0,0.0,35.14644351140911,12.970711295877182,30.96234309338423,4.602510459827385e-09,83.68200836049795,0.0,4.602510459827385e-09
Senegal,2023,27.615621066414917,53.66868499583973,0.08082220262096775,15.50133209192055,67.6066007891816,1.659058634333176,1.384933903108224,2.4365366991864845,0.252,47608.47789902334,37648.54528508172,9959.93261394163,9362.336657105132,597.5959568364975,0.0,0.0,16732.68679142193,6175.158220643811,14740.70026863361,2.191185175067158e-06,39839.73045576653,2.191185175067158e-06,0.0,Savana,79.07949790987553,20.920502090124483,19.665271964717014,1.2552301254074683,0.0,0.0,35.14644351140911,12.97071129587718,30.96234309338423,4.602510459827385e-09,83.68200836049795,0.0,4.602510459827385e-09
Seychelles,2022,26.41995878136201,76.25239695340501,0.1982665770609319,21.706768369175627,73.67874610750995,1.6949359417004997,1.4923922906914073,3.367222222222223,0.3972,1792.7878705094934,1792.7878705094934,0.0,0.0,0.0,0.0,0.0,1593.589218230661,0.0,199.19865227883253,0.0,1792.787870509493,0.0,0.0,Rainforest,99.99999999999999,0.0,0.0,0.0,0.0,0.0,88.88888888888889,0.0,11.111111111111107,0.0,99.99999999999997,0.0,0.0
Seychelles,2023,27.108231486815157,76.5948752720174,0.15961495535714285,19.20366971486175,74.92209257473135,1.6984342817633715,1.5247706513374155,3.367222222222223,0.3972,1792.7878705094934,1792.7878705094934,0.0,0.0,0.0,0.0,0.0,1593.589218230661,0.0,199.19865227883255,0.0,1792.787870509493,0.0,0.0,Rainforest,99.99999999999999,0.0,0.0,0.0,0.0,0.0,88.88888888888889,0.0,11.111111111111109,0.0,99.99999999999997,0.0,0.0
Sierra Leone,2022,24.455947132616487,84.08973310291859,0.5612817652329749,4.891282258064516,71.88970850631192,1.6867145121336335,1.454398124584165,5.255879252631578,0.3972,3244.0923371124154,3244.0923371124154,0.0,0.0,0.0,0.0,0.0,170.74170195328506,3073.35063515913,0.0,0.0,3244.092337112417,0.0,0.0,Desert,99.99999999999999,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,94.73684210526314,0.0,0.0,100.00000000000006,0.0,0.0
Sierra Leone,2023,26.185789690540194,77.40989069014702,0.5073582423560822,5.877712327874698,72.74384336219819,1.689738869946705,1.4749662362286913,5.255879252631578,0.39720000000000005,3244.092337112415,3244.092337112415,0.0,0.0,0.0,0.0,0.0,170.74170195328506,3073.35063515913,0.0,0.0,3244.0923371124177,0.0,0.0,Desert,100.0,0.0,0.0,0.0,0.0,0.0,5.263157894736843,94.73684210526315,0.0,0.0,100.00000000000007,0.0,0.0
Somalia,2022,26.478250448028675,64.70030764635604,0.02807181899641577,17.853712216248503,70.27817135610573,1.6773104506181602,1.4255614645293875,2.84125,0.3972,398.39730455766505,398.39730455766505,0.0,0.0,0.0,0.0,0.0,298.7979784182488,0.0,99.59932613941626,0.0,398.3973045576652,0.0,0.0,Steppe,100.0,0.0,0.0,0.0,0.0,0.0,75.00000000000001,0.0,25.0,0.0,100.00000000000003,0.0,0.0
Somalia,2023,27.181140306312937,64.19481546818996,0.06151209677419355,19.908798576442226,71.17827839034175,1.68036368068631,1.4475976586993173,2.84125,0.3972,398.3973045576651,398.3973045576651,0.0,0.0,0.0,0.0,0.0,298.7979784182488,0.0,99.59932613941628,0.0,398.3973045576652,0.0,0.0,Steppe,100.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,100.00000000000001,0.0,0.0
South Africa,2022,19.299398521505374,55.58877240143369,0.07527697132616487,12.887619265232974,55.74147567670441,1.568635143125507,1.2297398297813869,1.850851472388669,0.222,11475655.438923884,166433.07653775433,11181331.682638407,8221263.485459011,374049.58120182226,2586018.615977576,88472.31955150663,54309.740714786254,27154.870357393127,84968.46531184304,7.686596227224948e-05,258494.2186405045,7.686596227224948e-05,39418.360196215865,Mediterranean,1.4503143408544288,97.43523358772893,71.64090564773832,3.2595051602289855,22.534822779761647,0.7709565699526006,0.4732604686837747,0.23663023434188735,0.7404236364891317,6.698176211489449e-10,2.252544266567352,0.3434955014640303,6.698176211489449e-10
South Africa,2023,18.203955575597156,57.573409247086595,0.08345422847292111,12.440002557900222,54.738945071849734,1.5550216333037723,1.2327320432382316,1.850851472388669,0.222,11475655.438923884,166433.07653775433,11181331.682638407,8221263.48545901,374049.5812018222,2586018.615977576,88472.31955150665,54309.740714786254,27154.870357393127,84968.46531184304,7.686596227224948e-05,258494.21864050446,7.686596227224948e-05,39418.360196215865,Mediterranean,1.4503143408544288,97.43523358772893,71.64090564773832,3.2595051602289855,22.534822779761647,0.7709565699526006,0.4732604686837747,0.23663023434188735,0.7404236364891317,6.698176211489449e-10,2.252544266567352,0.3434955014640303,6.698176211489449e-10
South Africa,2024,18.932994949494947,57.8508428030303,0.07312832491582491,12.942804292929292,56.183390869719815,1.5708728159165122,1.2385670999057514,1.850851472388669,0.22200000000000003,11475655.438923884,166433.07653775433,11181331.682638407,8221263.485459009,374049.5812018222,2586018.615977576,88472.31955150665,54309.74071478625,27154.870357393123,84968.46531184304,7.686596227224948e-05,258494.2186405045,7.686596227224948e-05,39418.360196215865,Mediterranean,1.4503143408544288,97.43523358772893,71.64090564773831,3.2595051602289855,22.534822779761647,0.7709565699526006,0.47326046868377464,0.23663023434188732,0.7404236364891317,6.698176211489449e-10,2.252544266567352,0.3434955014640303,6.698176211489449e-10
South Sudan,2022,26.34051612903226,64.02801299283153,0.13659056899641578,6.31299828255675,69.11166866252003,1.672493469248306,1.3993224894797665,3.7879999999999994,0.3972,398.3973045576652,398.3973045576652,0.0,0.0,0.0,0.0,0.0,398.3973045576652,0.0,0.0,0.0,398.3973045576652,0.0,0.0,Savana,99.99999999999999,0.0,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,99.99999999999999,0.0,0.0
South Sudan,2023,29.367892538455795,48.06384775292286,0.09979521689388121,7.918572288626472,68.30098595237979,1.6662572947775143,1.3888752716949746,3.788,0.3972,398.3973045576652,398.3973045576652,0.0,0.0,0.0,0.0,0.0,398.3973045576652,0.0,0.0,0.0,398.3973045576652,0.0,0.0,Savana,99.99999999999999,0.0,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,99.99999999999999,0.0,0.0
Sudan,2022,29.54514471326165,41.810687275985664,0.025042813620071686,16.47397258064516,67.7935461066602,1.6587995163937808,1.3919190352999353,5.331814230019813,0.3972,263898.37454425625,263898.37454425625,0.0,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,100.0,0.0,0.0,0.0,0.0,0.0,0.36231884057249003,99.63768115743477,0.0,9.963768115743477e-10,100.9963768095816,0.0,9.963768115743477e-10
Sudan,2023,30.5403696156554,32.649306515617,0.01928059795826933,17.478356718830007,64.96964527763814,1.6382052613523288,1.3524846821160637,5.331814230019813,0.3972,263898.37454425625,263898.37454425625,0.0,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,100.0,0.0,0.0,0.0,0.0,0.0,0.36231884057249003,99.63768115743477,0.0,9.963768115743477e-10,100.9963768095816,0.0,9.963768115743477e-10
Tanzania,2022,22.644932347670252,61.792246863799285,0.11070719832735962,10.822804883512545,63.07721719802195,1.6359199403206957,1.2950088051068471,2.6635551222848437,0.21600000000000003,177884.39648778626,57170.013206813725,120714.38328097254,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518284e-06,58564.40376997677,1.3943905659518284e-06,0.0,Savana,32.13885778381865,67.86114221618135,0.0,67.86114221618135,0.0,0.0,0.5599104143249288,31.578947367925966,0.0,7.838745800549003e-10,32.9227323623058,0.0,7.838745800549003e-10
Tanzania,2023,21.776318037687744,71.28729412015703,0.1745546948338027,9.205498551907322,64.10666295796004,1.6420975256140553,1.3129704387143546,2.663555122284844,0.216,177884.3964877863,57170.013206813725,120714.38328097254,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.138857783818644,67.86114221618134,0.0,67.86114221618134,0.0,0.0,0.5599104143249287,31.578947367925963,0.0,7.838745800549002e-10,32.9227323623058,0.0,7.838745800549002e-10
Togo,2022,26.13362537335723,66.8942943548387,0.21988271356033454,9.4810881869773,69.74114509387455,1.672242359813869,1.4211672301478495,2.3619364148148145,0.3972,16135.090834585442,4382.370350134316,11752.720484451125,0.0,11752.720484451125,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,27.160493827160487,72.8395061728395,0.0,72.8395061728395,0.0,0.0,7.407407407407403,19.753086419753085,0.0,0.0,27.16049382716049,0.0,0.0
Togo,2023,27.833769754597625,63.85116507456477,0.23511192049624507,10.790907171392304,71.47618066454496,1.6797174737486078,1.4593576627791978,2.3619364148148145,0.3972,16135.09083458544,4382.370350134316,11752.720484451123,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,27.160493827160487,72.8395061728395,0.0,72.8395061728395,0.0,0.0,7.407407407407404,19.753086419753085,0.0,0.0,27.16049382716049,0.0,0.0
Tunisia,2022,23.223836066308245,52.30366173835126,0.017074148745519713,13.493172446236558,61.67847528316511,1.6156496262012812,1.3026255278750003,1.4265023278696267,0.3972,185441.48563419766,5693.7631394534,179747.72249474426,0.0,179747.72249474426,0.0,0.0,2803.0833917309046,87.59635599159077,2803.0833917309046,0.0,5693.763139453401,0.0,0.0,Savana,3.070382616910723,96.92961738308928,0.0,96.92961738308928,0.0,0.0,1.5115729806329712,0.04723665564478035,1.5115729806329712,0.0,3.0703826169107233,0.0,0.0
Tunisia,2023,21.143837687760644,53.0176616262585,0.03616116247827707,15.60511384425428,58.157403272091564,1.5840347445937812,1.2694609140767699,1.4265023278696267,0.39719999999999994,185441.48563419766,5693.763139453399,179747.72249474423,0.0,179747.72249474423,0.0,0.0,2803.0833917309046,87.59635599159077,2803.0833917309046,0.0,5693.763139453401,0.0,0.0,Savana,3.070382616910722,96.92961738308925,0.0,96.92961738308925,0.0,0.0,1.5115729806329712,0.04723665564478035,1.5115729806329712,0.0,3.0703826169107233,0.0,0.0
Tunisia,2024,21.486671822390573,54.46124579124579,0.02362415824915825,16.037978851010102,59.207858272977795,1.597268964363448,1.2691029195294952,1.4265023278696267,0.3972,185441.48563419766,5693.7631394534,179747.72249474426,0.0,179747.72249474426,0.0,0.0,2803.0833917309046,87.59635599159077,2803.0833917309046,0.0,5693.763139453401,0.0,0.0,Savana,3.070382616910723,96.92961738308928,0.0,96.92961738308928,0.0,0.0,1.5115729806329712,0.04723665564478035,1.5115729806329712,0.0,3.0703826169107233,0.0,0.0
Uganda,2022,21.342069369773,74.41251792114696,0.21003643219832738,6.528968712664278,64.29374013914278,1.6484065217086936,1.3022510394619082,5.296653675904167,0.18,98404.13424128074,98404.13424128074,0.0,0.0,0.0,0.0,0.0,2589.582479624824,95814.55174611844,0.0,7.768747438874468e-06,106172.88166461776,7.768747438874468e-06,0.0,Savana,100.0,0.0,0.0,0.0,0.0,0.0,2.63157894695291,97.36842103725763,0.0,7.894736840858726e-09,107.89473682506929,0.0,7.894736840858726e-09
Uganda,2023,22.539498467901947,66.95821619250299,0.23481518150494965,7.488935218520652,64.22391961122953,1.6472485789991893,1.303025199933881,5.296653675904167,0.18000000000000002,98404.13424128074,98404.13424128074,0.0,0.0,0.0,0.0,0.0,2589.582479624824,95814.55174611842,0.0,7.768747438874468e-06,106172.88166461776,7.768747438874468e-06,0.0,Savana,100.0,0.0,0.0,0.0,0.0,0.0,2.63157894695291,97.36842103725762,0.0,7.894736840858726e-09,107.89473682506929,0.0,7.894736840858726e-09
Zambia,2022,24.024541143966545,43.496276881720426,0.10753606630824372,10.874066756272402,59.519581374189464,1.6089935692426496,1.2479734688929887,4.955350501734786,0.47,386246.18677184347,343219.27787961566,43026.908892227824,43026.908892227824,0.0,0.0,0.0,2788.781131903656,340430.4967445248,0.0,1.59358921823066e-06,344812.8670946592,1.59358921823066e-06,0.0,Savana,88.86023723578042,11.139762764219578,11.139762764219578,0.0,0.0,0.0,0.7220216606438618,88.1382155743114,0.0,4.125838060822066e-10,89.27282104103749,0.0,4.125838060822066e-10
Zambia,2023,20.159124170613584,62.565803944785806,0.14797852729241337,8.528115799411163,59.057441199583984,1.6003034133972651,1.2558632849868523,4.955350501734786,0.47,386246.1867718435,343219.27787961566,43026.908892227824,43026.908892227824,0.0,0.0,0.0,2788.781131903656,340430.4967445248,0.0,1.59358921823066e-06,344812.8670946592,1.59358921823066e-06,0.0,Savana,88.86023723578042,11.139762764219576,11.139762764219576,0.0,0.0,0.0,0.7220216606438616,88.13821557431139,0.0,4.125838060822065e-10,89.27282104103747,0.0,4.125838060822065e-10
Zimbabwe,2022,21.404232153524493,48.54320340501792,0.08113027180406213,11.820486036439664,57.04705471300367,1.5856132959902827,1.2278666087720742,4.231152573917521,0.252,175892.4099661931,117726.40350077399,58166.00646541911,58166.00646541911,0.0,0.0,0.0,597.5959568364975,117128.80753995354,0.0,1.991986522788326e-06,119718.39001957836,1.991986522788326e-06,0.0,Savana,66.93091732804233,33.06908267195767,33.06908267195767,0.0,0.0,0.0,0.339750849369428,66.5911664764079,0.0,1.1325028312314273e-09,68.06342015700875,0.0,1.1325028312314273e-09
Zimbabwe,2023,18.817960782823434,57.83124953330346,0.08000428694103089,9.973145347968936,55.67056921603492,1.5691720826228723,1.2259077273869619,4.231152573917521,0.252,175892.4099661931,117726.403500774,58166.00646541911,58166.00646541911,0.0,0.0,0.0,597.5959568364975,117128.80753995354,0.0,1.991986522788326e-06,119718.39001957835,1.991986522788326e-06,0.0,Savana,66.93091732804233,33.06908267195767,33.06908267195767,0.0,0.0,0.0,0.339750849369428,66.5911664764079,0.0,1.1325028312314273e-09,68.06342015700875,0.0,1.1325028312314273e-09
