country,year,month,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Nuclear consumption - TWh,Solar consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Biofuels consumption - TWh,Low carbon - TWh,Other renewables (including geothermal and biomass) - TWh,Other - TWh,climate_region,Pct renewables,Pct fossil fuels,Pct Coal consumption,Pct Gas consumption,Pct Oil consumption,Pct Nuclear consumption,Pct Solar consumption,Pct Hydro consumption,Pct Wind consumption,Pct Biofuels consumption,Pct Low carbon,Pct Other renewables,Pct Other
Sudan,2023,4,31.73025,23.514722222222222,0.002597222222222222,16.34016666666667,61.64612763226351,1.6204329285196768,1.2886410064474814,5.331814230019813,0.3972,449153.1211583116,266527.796749078,160394.754814916,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,59.34007450771689,35.71048430015966,0.0,0.0,0.0,0.0,0.21287919105907402,58.54177754124537,0.0,5.854177754124536e-10,59.34007450771689,0.0,5.854177754124536e-10
Sudan,2023,5,33.99494623655914,22.14569892473118,0.012405913978494623,14.872930107526884,63.92216780565779,1.6368385159921537,1.3209456888752849,5.331814230019813,0.3972,449153.1211583116,266527.796749078,160394.754814916,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,59.34007450771689,35.71048430015966,0.0,0.0,0.0,0.0,0.21287919105907402,58.54177754124537,0.0,5.854177754124536e-10,59.34007450771689,0.0,5.854177754124536e-10
Sudan,2023,6,34.06377777777778,36.07555555555555,0.023874999999999997,14.102388888888887,72.00217912451824,1.6860542946243715,1.4599603068586107,5.331814230019813,0.3972,449153.1211583116,266527.796749078,160394.754814916,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,59.34007450771689,35.71048430015966,0.0,0.0,0.0,0.0,0.21287919105907402,58.54177754124537,0.0,5.854177754124536e-10,59.34007450771689,0.0,5.854177754124536e-10
Sudan,2023,7,33.99236559139785,39.11801075268817,0.010002688172043011,19.381424731182797,73.31726492105427,1.6916781516956227,1.4890202551918663,5.331814230019813,0.3972,449153.1211583116,266527.796749078,160394.754814916,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,59.34007450771689,35.71048430015966,0.0,0.0,0.0,0.0,0.21287919105907402,58.54177754124537,0.0,5.854177754124536e-10,59.34007450771689,0.0,5.854177754124536e-10
Sudan,2023,8,32.19079166666667,48.63416666666667,0.09035416666666667,16.512083333333333,74.28747457667458,1.695125150169148,1.5123521436725036,5.331814230019813,0.3972,449153.1211583117,266527.796749078,160394.754814916,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,59.34007450771688,35.710484300159656,0.0,0.0,0.0,0.0,0.21287919105907396,58.54177754124535,0.0,5.854177754124535e-10,59.34007450771688,0.0,5.854177754124535e-10
Tanzania,2022,8,21.407638888888886,59.73321759259259,0.0315625,12.238252314814815,60.619258583632025,1.618379767089144,1.259645739057362,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Tanzania,2022,9,22.170023148148147,59.136574074074076,0.038287037037037036,11.97891203703704,61.67761774377684,1.6262468984996648,1.274024298596919,2.663555122284844,0.21600000000000005,182665.16413968956,58564.40376997677,121112.78058553023,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518282e-06,58564.40376997677,1.3943905659518282e-06,0.0,Savana,32.06106870229006,66.30316248636858,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259539e-10,32.06106870229006,0.0,7.633587786259539e-10
Tanzania,2022,10,23.39005376344086,55.31137992831541,0.02620967741935484,11.888844086021505,62.43869985817704,1.631517130490936,1.2854079504768092,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Tanzania,2022,11,23.495185185185182,63.043055555555554,0.1461550925925926,9.817939814814816,64.80128679884838,1.6484110555343368,1.319306324587377,2.663555122284844,0.21600000000000005,182665.16413968956,58564.40376997677,121112.78058553023,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518282e-06,58564.40376997677,1.3943905659518282e-06,0.0,Savana,32.06106870229006,66.30316248636858,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259539e-10,32.06106870229006,0.0,7.633587786259539e-10
Tanzania,2022,12,22.761760752688172,71.73700716845879,0.3113216845878136,8.190076164874553,65.84922300567547,1.6550448499893966,1.3366597128157685,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
